Human_GeneID	Human_Symbol	Horse_GeneID	Horse_Symbol
55359	STYK1	100063237	STYK1
55363	HEMGN	100054885	HEMGN
55364	IMPACT	100063715	IMPACT
55365	TMEM176A	100063902	TMEM176A
55367	PIDD1	100147310	PIDD1
55379	LRRC59	100069924	LRRC59
55388	MCM10	100069273	MCM10
55425	GPALPP1	100051117	GPALPP1
55435	AP1AR	100072722	AP1AR
55437	STRADB	100066574	STRADB
55454	CSGALNACT2	100050200	CSGALNACT2
55471	NDUFAF7	100070190	NDUFAF7
55500	ETNK1	100068424	ETNK1
55501	CHST12	100059762	CHST12
55503	TRPV6	100055509	TRPV6
55504	TNFRSF19	100057564	TNFRSF19
55506	MACROH2A2	100063355	MACROH2A2
55507	GPRC5D	100066685	GPRC5D
55509	BATF3	100053960	BATF3
55510	DDX43	100067914	DDX43
55512	SMPD3	100066707	SMPD3
55520	ELAC1	100069650	ELAC1
55526	DHTKD1	100056844	DHTKD1
55527	FEM1A	102148897	FEM1A
55529	PIP4P2	100050790	PIP4P2
55530	SVOP	100066783	SVOP
55531	ELMOD1	100069621	ELMOD1
55532	SLC30A10	100050310	SLC30A10
55534	MAML3	100063201	MAML3
55536	CDCA7L	100067524	CDCA7L
55540	IL17RB	100059421	IL17RB
55544	RBM38	100146683	RBM38
55553	SOX6	100056348	SOX6
55556	ENOSF1	100146163	ENOSF1
55558	PLXNA3	100058349	PLXNA3
55559	HAUS7	100058557	HAUS7
55561	CDC42BPG	100056040	CDC42BPG
55565	ZNF821	100054387	ZNF821
55567	DNAH3	100059138	DNAH3
55568	GALNT10	100071405	GALNT10
55571	CNOT11	100059155	CNOT11
55573	CDV3	100065157	CDV3
55577	NAGK	100050213	NAGK
55578	SUPT20H	100062531	SUPT20H
55582	KIF27	100052685	KIF27
55584	CHRNA9	100054940	CHRNA9
55585	UBE2Q1	100062653	UBE2Q1
55586	MIOX	100056580	MIOX
55588	MED29	102148175	MED29
55589	BMP2K	100059466	BMP2K
55591	VEZT	111771075	VEZT
55593	OTUD5	100062519	OTUD5
55596	ZCCHC8	100058826	ZCCHC8
55602	CDKN2AIP	100058784	CDKN2AIP
55603	TENT5A	100069784	TENT5A
55604	CARMIL1	100052653	CARMIL1
55605	KIF21A	100070369	KIF21A
55607	PPP1R9A	100051837	PPP1R9A
55609	ZNF280C	100058803	ZNF280C
55610	VPS50	100051289	VPS50
55611	OTUB1	100054829	OTUB1
55614	KIF16B	100050906	KIF16B
55616	ASAP3	100071599	ASAP3
55617	TASP1	100051126	TASP1
55619	DOCK10	100061558	DOCK10
55620	STAP2	100146738	STAP2
55621	TRMT1	100146178	TRMT1
55622	TTC27	100054467	TTC27
55624	POMGNT1	100052003	POMGNT1
55625	ZDHHC7	100070274	ZDHHC7
55626	AMBRA1	100050652	AMBRA1
55627	SMPD4	100052086	SMPD4
55628	ZNF407	100052274	ZNF407
55629	PNRC2	100630531	PNRC2
55630	SLC39A4	100147065	SLC39A4
55631	LRRC40	100068435	LRRC40
55632	G2E3	100049939	G2E3
55633	TBC1D22B	100053945	TBC1D22B
55635	DEPDC1	100068767	DEPDC1
55636	CHD7	100052622	CHD7
55638	SYBU	100064295	SYBU
55643	BTBD2	100068599	BTBD2
55646	LYAR	100056299	LYAR
55647	RAB20	102149339	RAB20
55650	PIGV	100057125	PIGV
55652	SLC48A1	100056613	SLC48A1
55657	ZNF692	100147062	ZNF692
55658	RNF126	100146886	RNF126
55660	PRPF40A	100058054	PRPF40A
55663	ZNF446	102147907	ZNF446
55664	CDC37L1	100051417	CDC37L1
55666	NPLOC4	100055877	NPLOC4
55667	DENND4C	100052312	DENND4C
55671	PPP4R3A	100063171	PPP4R3A
55676	SLC30A6	100070614	SLC30A6
55677	IWS1	100146526	IWS1
55679	LIMS2	100067531	LIMS2
55680	RUFY2	100063098	RUFY2
55681	SCYL2	100052713	SCYL2
55683	KANSL3	100051400	KANSL3
55684	RABL6	100068092	RABL6
55686	MREG	100054617	MREG
55687	TRMU	100053410	TRMU
55689	YEATS2	100066877	YEATS2
55695	NSUN5	100061362	NSUN5
55696	RBM22	100060252	RBM22
55698	RADIL	100060713	RADIL
55699	IARS2	100049915	IARS2
55700	MAP7D1	100069297	MAP7D1
55703	POLR3B	100053800	POLR3B
55704	CCDC88A	100052471	CCDC88A
55705	IPO9	100063664	IPO9
55706	NDC1	100050513	NDC1
55709	KBTBD4	100051681	KBTBD4
55711	FAR2	100069466	FAR2
55716	LMBR1L	100051779	LMBR1L
55718	POLR3E	100057807	POLR3E
55719	SLF2	100070315	SLF2
55720	TSR1	100060250	TSR1
55721	IQCC	100070330	IQCC
55722	CEP72	100057712	CEP72
55727	BTBD7	100053454	BTBD7
55729	ATF7IP	100063778	ATF7IP
55731	FAM222B	100059494	FAM222B
55733	HHAT	100055589	HHAT
55734	ZFP64	100052970	ZFP64
55735	DNAJC11	100058962	DNAJC11
55737	VPS35	100056512	VPS35
55738	ARFGAP1	111770054	ARFGAP1
55739	NAXD	100066349	NAXD
55740	ENAH	100057358	ENAH
55741	EDEM2	100054608	EDEM2
55743	CHFR	100061394	CHFR
55744	COA1	100064650	COA1
55746	NUP133	100065427	NUP133
55748	CNDP2	100061697	CNDP2
55749	CCAR1	100063156	CCAR1
55750	AGK	100064603	AGK
55752	SEPTIN11	100051283	SEPTIN11
55753	OGDHL	100051533	OGDHL
55755	CDK5RAP2	100071839	CDK5RAP2
55757	UGGT2	100059873	UGGT2
55758	RCOR3	100051147	RCOR3
55760	DHX32	100056281	DHX32
55763	EXOC1	100059087	EXOC1
55764	IFT122	100050891	IFT122
55765	INAVA	100063112	INAVA
55766	H2AJ	102150778	H2AJ
55768	NGLY1	100059456	NGLY1
55770	EXOC2	100049898	EXOC2
55771	PRR11	100057162	PRR11
55773	TBC1D23	100072293	TBC1D23
55776	SAYSD1	100054087	SAYSD1
55777	MBD5	100049894	MBD5
55778	ZNF839	100058451	ZNF839
55779	CFAP44	100071418	CFAP44
55780	ERMARD	100053169	ERMARD
55783	CMTR2	100068485	CMTR2
55784	MCTP2	100049873	MCTP2
55785	FGD6	100065128	FGD6
55787	TXLNG	100056716	TXLNG
55789	DEPDC1B	100060496	DEPDC1B
55790	CSGALNACT1	100052192	CSGALNACT1
55791	LRIF1	100062617	LRIF1
55793	MINDY1	100055075	MINDY1
55796	MBNL3	100054316	MBNL3
55800	SCN3B	100071718	SCN3B
55806	HR	100053727	HR
55808	ST6GALNAC1	100058687	ST6GALNAC1
55809	TRERF1	100054606	TRERF1
55811	ADCY10	100056933	ADCY10
55812	SPATA7	100061948	SPATA7
55814	BDP1	100073302	BDP1
55815	TSNAXIP1	100066270	TSNAXIP1
55816	DOK5	100050095	DOK5
55818	KDM3A	100066939	KDM3A
55819	RNF130	100067162	RNF130
55821	ALLC	100072815	ALLC
55823	VPS11	100063269	VPS11
55824	PAG1	100050548	PAG1
55825	PECR	100054894	PECR
55827	DCAF6	100057094	DCAF6
55830	GLT8D1	100051614	GLT8D1
55831	EMC3	100051933	EMC3
55833	UBAP2	100053948	UBAP2
55837	EAPP	100056916	EAPP
55839	CENPN	100069767	CENPN
55843	ARHGAP15	100051192	ARHGAP15
55846	ITFG2	100050697	ITFG2
55847	CISD1	100072162	CISD1
55848	PLGRKT	100051630	PLGRKT
55852	TEX2	100053831	TEX2
55854	ZC3H15	100068634	ZC3H15
55857	KIZ	100060698	KIZ
55858	TMEM165	100059506	TMEM165
55860	ACTR10	100058966	ACTR10
55863	TMEM126B	100061424	TMEM126B
55867	SLC22A11	100147595	SLC22A11
55869	HDAC8	100052401	HDAC8
55870	ASH1L	100057386	ASH1L
55872	PBK	100060789	PBK
55879	GABRQ	100063455	GABRQ
55885	LMO3	100067547	LMO3
55888	ZKSCAN7	100066075	ZKSCAN7
55890	GPRC5C	100060724	GPRC5C
55892	MYNN	100063289	MYNN
55893	ZNF395	100061085	ZNF395
55898	UNC45A	100053485	UNC45A
55902	ACSS2	100054562	ACSS2
55904	KMT2E	100058928	KMT2E
55905	RNF114	100071447	RNF114
55906	ZC4H2	100065318	ZC4H2
55908	ANGPTL8	111774288	ANGPTL8
55909	BIN3	100057635	BIN3
55911	APOBR	100066345	APOBR
55914	ERBIN	100057128	ERBIN
55916	NXT2	100059798	NXT2
55917	CTTNBP2NL	100059014	CTTNBP2NL
55922	NKRF	100058988	NKRF
55924	INKA2	100063508	INKA2
55930	MYO5C	100069562	MYO5C
55937	APOM	100050362	APOM
55957	LIN37	100051603	LIN37
55958	KLHL9	100064784	KLHL9
55959	SULF2	100056840	SULF2
55964	SEPTIN3	100070757	SEPTIN3
55966	AJAP1	100060185	AJAP1
55967	NDUFA12	100065070	NDUFA12
55969	RAB5IF	100147598	RAB5IF
55972	SLC25A40	100050248	SLC25A40
55975	KLHL7	100053660	KLHL7
56034	PDGFC	100062015	PDGFC
56052	ALG1	100147524	ALG1
56061	UBFD1	102151069	UBFD1
56062	KLHL4	100071689	KLHL4
56063	TMEM234	100070307	TMEM234
56154	TEX15	100062191	TEX15
56155	TEX14	100057035	TEX14
56157	TEX13A	102150783	TEX13A
56159	TEX11	100056710	TEX11
56160	NSMCE3	106782075	NSMCE3
56165	TDRD1	100068184	TDRD1
56171	DNAH7	100070297	DNAH7
56180	MOSPD1	100054070	MOSPD1
56181	MTFR1L	100071263	MTFR1L
56203	LMOD3	100053299	LMOD3
56204	ATOSA	100069498	ATOSA
56241	SUSD2	100053323	SUSD2
56243	KIAA1217	100055669	KIAA1217
56244	BTNL2	100051881	BTNL2
56245	EPCIP	100063599	EPCIP
56246	MRAP	100063927	MRAP
56254	RNF20	100054384	RNF20
56256	SERTAD4	100051364	SERTAD4
56257	MEPCE	100068939	MEPCE
56259	CTNNBL1	100055457	CTNNBL1
56261	GPCPD1	100051946	GPCPD1
56262	LRRC8A	100066843	LRRC8A
56265	CPXM1	100066983	CPXM1
56267	KYAT3	100052141	KYAT3
56269	IRGC	100070279	IRGC
56271	BEX4	102147473	BEX4
56287	GKN1	100061374	GKN1
56288	PARD3	100060218	PARD3
56302	TRPV5	100034071	TRPV5
56339	METTL3	100059413	METTL3
56474	CTPS2	100146439	CTPS2
56475	RPRM	100058360	RPRM
56477	CCL28	100629419	CCL28
56478	EIF4ENIF1	100058294	EIF4ENIF1
56479	KCNQ5	100071357	KCNQ5
56521	DNAJC12	100062971	DNAJC12
56547	MMP26	100053810	MMP26
56548	CHST7	111771611	CHST7
56603	CYP26B1	100059609	CYP26B1
56605	ERO1B	100050567	ERO1B
56616	DIABLO	100058709	DIABLO
56623	INPP5E	100068731	INPP5E
56647	BCCIP	100056320	BCCIP
56648	EIF5A2	100064019	EIF5A2
56649	TMPRSS4	100071190	TMPRSS4
56650	CLDND1	100072425	CLDND1
56652	TWNK	100070286	TWNK
56655	POLE4	100068933	POLE4
56658	TRIM39	102151116	TRIM39
56659	KCNK13	100062498	KCNK13
56660	KCNK12	111768105	KCNK12
56666	PANX2	100056108	PANX2
56670	SUCNR1	100056372	SUCNR1
56672	AKIP1	100055553	AKIP1
56674	TMEM9B	100071051	TMEM9B
56675	NRIP3	100055591	NRIP3
56681	SAR1A	100063421	SAR1A
56704	JPH1	100051011	JPH1
56731	SLC2A4RG	106782447	SLC2A4RG
56751	BARHL1	100066657	BARHL1
56829	ZC3HAV1	100064774	ZC3HAV1
56832	IFNK	100067055	IFNK
56833	SLAMF8	100057842	SLAMF8
56848	SPHK2	100054066	SPHK2
56849	TCEAL7	100059332	TCEAL7
56852	RAD18	100052645	RAD18
56853	CELF4	100067614	CELF4
56882	CDC42SE1	100629318	CDC42SE1
56884	FSTL5	100061754	FSTL5
56888	KCMF1	100067474	KCMF1
56889	TM9SF3	100070803	TM9SF3
56892	TCIM	100050602	TCIM
56894	AGPAT3	100057170	AGPAT3
56895	AGPAT4	100050454	AGPAT4
56897	WRNIP1	100057489	WRNIP1
56899	ANKS1B	100052606	ANKS1B
56902	PNO1	100061904	PNO1
56904	SH3GLB2	100070104	SH3GLB2
56905	C15orf39	100061743	C1H15orf39
56907	SPIRE1	100050392	SPIRE1
56910	STARD7	100051542	STARD7
56911	MAP3K7CL	100065440	MAP3K7CL
56913	C1GALT1	100063865	C1GALT1
56915	EXOSC5	100064997	EXOSC5
56916	SMARCAD1	100053412	SMARCAD1
56917	MEIS3	100066050	MEIS3
56920	SEMA3G	100060213	SEMA3G
56922	MCCC1	100058574	MCCC1
56923	NMUR2	100071477	NMUR2
56924	PAK6	100071463	PAK6
56926	NCLN	100147568	NCLN
56929	FEM1C	100064222	FEM1C
56934	CA10	100056500	CA10
56936	CCDC177	111770327	CCDC177
56937	PMEPA1	100055800	PMEPA1
56938	BMAL2	100069111	ARNTL2
56940	DUSP22	100054792	DUSP22
56943	ENY2	100056701	ENY2
56944	OLFML3	100065044	OLFML3
56945	MRPS22	100064018	MRPS22
56947	MFF	100056853	MFF
56948	SDR39U1	100050941	SDR39U1
56951	C5orf15	100072795	C14H5orf15
56952	PRTFDC1	100065929	PRTFDC1
56954	NIT2	100072286	NIT2
56955	MEPE	100063209	MEPE
56956	LHX9	100051569	LHX9
56957	OTUD7B	100054396	OTUD7B
56961	SHD	100147610	SHD
56963	RGMA	100051861	RGMA
56964	WDR93	100053682	WDR93
56965	PARP6	100052228	PARP6
56971	CEACAM19	100629940	CEACAM19
56977	STOX2	100051063	STOX2
56978	PRDM8	100147267	PRDM8
56981	PRDM11	100056367	PRDM11
56985	ADPRM	100073085	ADPRM
56986	DTWD1	100055565	DTWD1
56987	BBX	100061782	BBX
56992	KIF15	100054690	KIF15
56995	TULP4	100059618	TULP4
56996	SLC12A9	100067551	SLC12A9
56997	COQ8A	106782892	COQ8A
56999	ADAMTS9	100049887	ADAMTS9
57003	CCDC47	100054134	CCDC47
57007	ACKR3	100057501	ACKR3
57010	CABP4	100059382	CABP4
57017	COQ9	100062499	COQ9
57018	CCNL1	100050292	CCNL1
57019	CIAPIN1	100062434	CIAPIN1
57026	PDXP	100630816	PDXP
57030	SLC17A7	100146907	SLC17A7
57035	RSRP1	102149048	RSRP1
57037	ANKMY2	100052981	ANKMY2
57045	TWSG1	100054712	TWSG1
57050	UTP3	100054342	UTP3
57053	CHRNA10	100066301	CHRNA10
57057	TBX20	100070390	TBX20
57062	DDX24	100053504	DDX24
57082	KNL1	100071354	KNL1
57084	SLC17A6	100057463	SLC17A6
57088	PLSCR4	100060925	PLSCR4
57089	ENTPD7	100060757	ENTPD7
57091	CASS4	100054698	CASS4
57092	PCNP	100061942	PCNP
57094	CPA6	100063218	CPA6
57097	PARP11	100057934	PARP11
57099	AVEN	100071845	AVEN
57101	ANO2	100051900	ANO2
57102	FERRY3	100051294	FERRY3
57103	TIGAR	100058416	TIGAR
57105	CYSLTR2	100056882	CYSLTR2
57107	PDSS2	100072062	PDSS2
57109	REXO4	100066519	REXO4
57110	PLAAT1	100059965	PLAAT1
57111	RAB25	100057624	RAB25
57113	TRPC7	100072659	TRPC7
57115	PGLYRP4	100061565	PGLYRP4
57118	CAMK1D	100056740	CAMK1D
57120	GOPC	100072790	GOPC
57121	LPAR5	100147585	LPAR5
57124	CD248	100146570	CD248
57125	PLXDC1	100068380	PLXDC1
57129	MRPL47	100058361	MRPL47
57130	ATP13A1	100071205	ATP13A1
57132	CHMP1B	102149828	CHMP1B
57134	MAN1C1	100057488	MAN1C1
57136	APMAP	100057777	APMAP
57139	RGL3	100146392	RGL3
57140	RNPEPL1	111773880	RNPEPL1
57142	RTN4	100066612	RTN4
57143	ADCK1	100052487	ADCK1
57144	PAK5	100051415	PAK5
57147	SCYL3	100051897	SCYL3
57148	RALGAPB	100070219	RALGAPB
57150	SMIM8	100065620	SMIM8
57153	SLC44A2	100055038	SLC44A2
57154	SMURF1	100063241	SMURF1
57156	TMEM63C	100052069	TMEM63C
57157	PHTF2	100057134	PHTF2
57159	TRIM54	100071225	TRIM54
57161	PELI2	100057689	PELI2
57165	GJC2	111767934	GJC2
57167	SALL4	100049966	SALL4
57168	ASPHD2	100065200	ASPHD2
57169	ZNFX1	100056967	ZNFX1
57172	CAMK1G	100056611	CAMK1G
57175	CORO1B	100053095	CORO1B
57176	VARS2	100055348	VARS2
57178	ZMIZ1	100064398	ZMIZ1
57179	KIAA1191	100058730	KIAA1191
57180	ACTR3B	100065073	ACTR3B
57181	SLC39A10	100054925	SLC39A10
57182	ANKRD50	100063702	ANKRD50
57184	FAM219B	100062043	FAM219B
57185	NIPAL3	100071495	NIPAL3
57186	RALGAPA2	100060964	RALGAPA2
57187	THOC2	100055091	THOC2
57194	ATP10A	100062211	ATP10A
57198	ATP8B2	100629225	ATP8B2
57205	ATP10D	100061624	ATP10D
57209	ZNF248	100056241	ZNF248
57210	SLC45A4	100069623	SLC45A4
57211	ADGRG6	100060706	ADGRG6
57213	SPRYD7	100055495	SPRYD7
57214	CEMIP	100053052	CEMIP
57215	THAP11	102150715	THAP11
57221	ARFGEF3	100073198	ARFGEF3
57223	PPP4R3B	100066287	PPP4R3B
57232	ZNF630	100061608	ZNF630
57282	SLC4A10	100061059	SLC4A10
57325	KAT14	100062296	KAT14
57326	PBXIP1	100062988	PBXIP1
57332	CBX8	100050416	CBX8
57333	RCN3	100055602	RCN3
57335	ZNF286A	100063129	ZNF286A
57336	ZNF287	100073142	ZNF287
57337	SENP7	100072208	SENP7
57338	JPH3	100056257	JPH3
57343	ZNF304	100060050	ZNF304
57348	TTYH1	100053883	TTYH1
57379	AICDA	100061137	AICDA
57380	MRS2	100067496	MRS2
57393	CLTRN	100056033	CLTRN
57396	CLK4	100058051	CLK4
57403	RAB22A	100056212	RAB22A
57404	CYP20A1	100067617	CYP20A1
57405	SPC25	100062715	SPC25
57406	ABHD6	100057821	ABHD6
57407	NMRAL1	100069771	NMRAL1
57409	MIF4GD	100059836	MIF4GD
57412	AS3MT	100069819	AS3MT
57414	RHBDD2	100061144	RHBDD2
57415	CEP15	100629551	CEP15
57419	SLC24A3	100061651	SLC24A3
57446	NDRG3	100069714	NDRG3
57447	NDRG2	100059072	NDRG2
57448	BIRC6	100070568	BIRC6
57449	PLEKHG5	100059388	PLEKHG5
57453	DSCAML1	102149147	DSCAML1
57455	REXO1	100068701	REXO1
57458	TMCC3	100064943	TMCC3
57459	GATAD2B	100062097	GATAD2B
57460	PPM1H	100056057	PPM1H
57463	AMIGO1	100058158	AMIGO1
57464	STRIP2	100071840	STRIP2
57466	SCAF4	100052712	SCAF4
57468	SLC12A5	100071141	SLC12A5
57471	ERMN	100059459	ERMN
57472	CNOT6	100057912	CNOT6
57475	PLEKHH1	100052819	PLEKHH1
57476	GRAMD1B	100063638	GRAMD1B
57477	SHROOM4	100052405	SHROOM4
57478	USP31	100068897	USP31
57480	PLEKHG1	100063506	PLEKHG1
57481	KIAA1210	100059331	KIAA1210
57482	CRACD	100058662	CRACD
57484	RNF150	100063074	RNF150
57486	NLN	100057244	NLN
57489	ODF2L	100063710	ODF2L
57491	AHRR	100057633	AHRR
57492	ARID1B	100061001	ARID1B
57493	HEG1	100070351	HEG1
57494	RIMKLB	100061350	RIMKLB
57496	MRTFB	100050736	MRTFB
57497	LRFN2	102149387	LRFN2
57498	KIDINS220	100057204	KIDINS220
57501	CFAP92	100146582	CFAP92
57502	NLGN4X	100050709	NLGN4X
57504	MTA3	100069316	MTA3
57505	AARS2	100067843	AARS2
57506	MAVS	100066212	MAVS
57507	ZNF608	100063853	ZNF608
57508	INTS2	100071151	INTS2
57509	MTUS1	100053906	MTUS1
57510	XPO5	100067497	XPO5
57511	COG6	100050872	COG6
57512	GPR158	100055544	GPR158
57514	ARHGAP31	100071056	ARHGAP31
57515	SERINC1	100067255	SERINC1
57519	STARD9	100070948	STARD9
57521	RPTOR	100056244	RPTOR
57522	SRGAP1	100051440	SRGAP1
57523	NYNRIN	100054117	NYNRIN
57524	CASKIN1	100068183	CASKIN1
57526	PCDH19	100059478	PCDH19
57528	KCTD16	100072042	KCTD16
57530	CGN	100059886	CGN
57531	HACE1	100071887	HACE1
57532	NUFIP2	100059671	NUFIP2
57535	ELAPOR1	100058066	ELAPOR1
57536	KIAA1328	100052987	KIAA1328
57537	SORCS2	100070344	SORCS2
57539	WDR35	100056455	WDR35
57540	DISP3	100056461	DISP3
57541	ZNF398	102150035	ZNF398
57542	KLHL42	100069196	KLHL42
57544	TXNDC16	100049832	TXNDC16
57545	CC2D2A	100055932	CC2D2A
57546	PDP2	100065629	PDP2
57547	ZNF624	100073139	ZNF624
57549	IGSF9	100057942	IGSF9
57551	TAOK1	100059705	TAOK1
57552	NCEH1	100064432	NCEH1
57553	MICAL3	100054807	MICAL3
57554	LRRC7	100068467	LRRC7
57555	NLGN2	100072981	NLGN2
57556	SEMA6A	100073147	SEMA6A
57559	STAMBPL1	100062209	STAMBPL1
57560	IFT80	100049959	IFT80
57561	ARRDC3	100065030	ARRDC3
57562	CEP126	100068783	CEP126
57563	KLHL8	100062841	KLHL8
57565	KLHL14	100052448	KLHL14
57567	ZNF319	100052374	ZNF319
57568	SIPA1L2	100060169	SIPA1L2
57569	ARHGAP20	100070234	ARHGAP20
57570	TRMT5	100060773	TRMT5
57571	CARNS1	100059309	CARNS1
57572	DOCK6	100057307	DOCK6
57574	MARCHF4	100050538	MARCHF4
57575	PCDH10	100071688	PCDH10
57576	KIF17	100058362	KIF17
57577	CCDC191	100061193	CCDC191
57579	FAM135A	100070874	FAM135A
57580	PREX1	100071328	PREX1
57582	KCNT1	100068421	KCNT1
57583	TMEM181	100059583	TMEM181
57584	ARHGAP21	100066007	ARHGAP21
57585	CRAMP1	100065479	CRAMP1
57586	SYT13	100056452	SYT13
57589	RIC1	100059612	RIC1
57590	WDFY1	111767500	LOC111767500
57591	MRTFA	100070476	MRTFA
57592	ZNF687	100059692	ZNF687
57593	EBF4	100067031	EBF4
57594	HOMEZ	100055733	HOMEZ
57595	PDZD4	100057848	PDZD4
57597	BAHCC1	100056038	BAHCC1
57599	WDR48	100068457	WDR48
57600	FNIP2	100069124	FNIP2
57602	USP36	100057557	USP36
57604	TRMT9B	100049838	TRMT9B
57605	PITPNM2	100060642	PITPNM2
57606	SLAIN2	100061309	SLAIN2
57608	JCAD	100063438	JCAD
57609	DIP2B	100060190	DIP2B
57610	RANBP10	100066243	RANBP10
57611	ISLR2	106782087	ISLR2
57613	FAM234B	100066759	FAM234B
57614	RELCH	100050782	RELCH
57616	TSHZ3	100054683	TSHZ3
57619	SHROOM3	100058370	SHROOM3
57620	STIM2	100066682	STIM2
57621	ZBTB2	100060294	ZBTB2
57622	LRFN1	100067447	LRFN1
57623	ZFAT	100069060	ZFAT
57624	NYAP2	100061790	NYAP2
57626	KLHL1	100065536	KLHL1
57628	DPP10	100053255	DPP10
57630	SH3RF1	100061339	SH3RF1
57631	LRCH2	100053980	LRCH2
57633	LRRN1	100052909	LRRN1
57634	EP400	100062169	EP400
57636	ARHGAP23	106782827	ARHGAP23
57639	CCDC146	100050045	CCDC146
57643	ZSWIM5	100065603	ZSWIM5
57644	MYH7B	100069423	MYH7B
57646	USP28	100070736	USP28
57648	NHSL3	100070149	NHSL3
57655	GRAMD1A	100058841	GRAMD1A
57657	HCN3	100063574	HCN3
57659	ZBTB4	100072993	ZBTB4
57661	PHRF1	100055692	PHRF1
57662	CAMSAP3	100066468	CAMSAP3
57666	FBRSL1	100061800	FBRSL1
57669	EPB41L5	100060271	EPB41L5
57673	BEND3	100066484	BEND3
57674	RNF213	100056407	RNF213
57678	GPAM	100068677	GPAM
57679	ALS2	100066250	ALS2
57680	CHD8	100059337	CHD8
57683	ZDBF2	100068542	ZDBF2
57684	ZBTB26	100067432	ZBTB26
57687	VAT1L	100069355	VAT1L
57689	LRRC4C	100049944	LRRC4C
57695	USP37	100055721	USP37
57696	DDX55	100061102	DDX55
57697	FANCM	100063761	FANCM
57699	CPNE5	100064094	CPNE5
57700	FHIP2A	100068002	FHIP2A
57701	NCKAP5L	100052083	NCKAP5L
57703	CWC22	100053942	CWC22
57705	WDFY4	100063157	WDFY4
57707	MEAK7	100070186	MEAK7
57708	MIER1	100053862	MIER1
57709	SLC7A14	100057685	SLC7A14
57710	KIAA1614	100053919	KIAA1614
57713	SFMBT2	100057049	SFMBT2
57715	SEMA4G	100070304	SEMA4G
57716	PRX	100068085	PRX
57718	PPP4R4	100064914	PPP4R4
57719	ANO8	100146761	ANO8
57720	GPR107	100069840	GPR107
57721	METTL14	100072440	METTL14
57722	IGDCC4	100066342	IGDCC4
57724	EPG5	100068733	EPG5
57731	SPTBN4	100146416	SPTBN4
57763	ANKRA2	100073292	ANKRA2
57786	RBAK	100061318	RBAK
57787	MARK4	100070770	MARK4
57794	SUGP1	100071143	SUGP1
57795	BRINP2	100052773	BRINP2
57798	GATAD1	100061347	GATAD1
57801	HES4	111772485	HES4
57805	CCAR2	100057554	CCAR2
57818	G6PC2	100062750	G6PC2
57820	CCNB1IP1	100072568	CCNB1IP1
57821	CCDC181	100051776	CCDC181
57822	GRHL3	100057567	GRHL3
57823	SLAMF7	100058797	SLAMF7
57826	RAP2C	100054364	RAP2C
57827	C6orf47	100050438	C20H6orf47
57828	CATSPERG	100064166	CATSPERG
57829	ZP4	100057402	ZP4
57835	SLC4A5	100069223	SLC4A5
57862	ZNF410	100050679	ZNF410
57863	CADM3	100053379	CADM3
57864	SLC46A2	100056842	SLC46A2
58155	PTBP2	100057336	PTBP2
58157	NGB	100052130	NGB
58158	NEUROD4	100053133	NEUROD4
58189	WFDC1	100070154	WFDC1
58472	SQOR	100070480	SQOR
58473	PLEKHB1	100065565	PLEKHB1
58475	MS4A7	100061443	MS4A7
58476	TP53INP2	106782401	TP53INP2
58477	SRPRB	100629957	SRPRB
58478	ENOPH1	100060891	ENOPH1
58480	RHOU	100066194	RHOU
58484	NLRC4	100070605	NLRC4
58485	TRAPPC1	100062246	TRAPPC1
58486	ZBED5	100055900	ZBED5
58487	CREBZF	102148854	CREBZF
58489	ABHD17C	100067399	ABHD17C
58490	RPRD1B	100055539	RPRD1B
58495	OVOL2	100062361	OVOL2
58498	MYL7	100065012	MYL7
58499	ZNF462	100054093	ZNF462
58504	ARHGAP22	100063193	ARHGAP22
58506	SCAF1	100055821	SCAF1
58508	KMT2C	100064812	KMT2C
58509	CACTIN	111774172	CACTIN
58510	PRODH2	100630262	PRODH2
58511	DNASE2B	100064895	DNASE2B
58512	DLGAP3	100069732	DLGAP3
58513	EPS15L1	100069848	EPS15L1
58516	SINHCAF	100069812	SINHCAF
58517	RBM25	100055577	RBM25
58524	DMRT3	100147177	DMRT3
58525	WIZ	100063247	WIZ
58526	MID1IP1	100055994	MID1IP1
58528	RRAGD	100071018	RRAGD
58530	LY6G6D	102147915	LY6G6D
58531	PRM3	100056369	PRM3
58533	SNX6	100057360	SNX6
58985	IL22RA1	100071510	IL22RA1
58986	PGAP6	100066625	PGAP6
59067	IL21	100063803	IL21
59084	ENPP5	100055708	ENPP5
59269	HIVEP3	100067790	HIVEP3
59271	EVA1C	100063805	EVA1C
59272	ACE2	100055952	ACE2
59274	TLNRD1	100052999	TLNRD1
59277	NTN4	100065441	NTN4
59284	CACNG7	100062937	CACNG7
59285	CACNG6	100147407	CACNG6
59335	PRDM12	100146306	PRDM12
59340	HRH4	100034111	HRH4
59344	ALOXE3	100062351	ALOXE3
59345	GNB4	100058274	GNB4
59352	LGR6	100052322	LGR6
59353	TMEM35A	100057467	TMEM35A
60312	AFAP1	100056653	AFAP1
60343	FAM3A	100059696	FAM3A
60385	TSKS	100056067	TSKS
60412	EXOC4	100065209	EXOC4
60437	CDH26	100146265	CDH26
60468	BACH2	100065814	BACH2
60482	SLC5A7	100060334	SLC5A7
60484	HAPLN2	100058030	HAPLN2
60485	SAV1	100066557	SAV1
60487	TRMT11	100073022	TRMT11
