Human_Entrez_ID	Human_Symbol	Mouse_Entrez_ID	Mouse_Symbol
29115	SAP30BP	57230	Sap30bp
29116	MYLIP	218203	Mylip
29117	BRD7	26992	Brd7
29118	DDX25	30959	Ddx25
29119	CTNNA3	216033	Ctnna3
29122	PRSS50	235631	Prss50
29123	ANKRD11	77087	Ankrd11
29126	CD274	60533	Cd274
29127	RACGAP1	26934	Racgap1
29128	UHRF1	18140	Uhrf1
29760	BLNK	17060	Blnk
29761	USP25	30940	Usp25
29763	PACSIN3	80708	Pacsin3
29765	TMOD4	50874	Tmod4
29766	TMOD3	50875	Tmod3
29767	TMOD2	50876	Tmod2
29775	CARD10	105844	Card10
29777	ABT1	30946	Abt1
29780	PARVB	170736	Parvb
29781	NCAPH2	52683	Ncaph2
29785	CYP2S1	74134	Cyp2s1
29789	OLA1	67059	Ola1
29796	UQCR10	66152	Uqcr10
29799	YPEL1	106369	Ypel1
29800	ZDHHC1	70796	Zdhhc1
29801	ZDHHC8	27801	Zdhhc8
29802	VPREB3	22364	Vpreb3
29803	REPIN1	58887	Repin1
29841	GRHL1	195733	Grhl1
29842	TFCP2L1	81879	Tfcp2l1
29843	SENP1	223870	Senp1
29844	TFPT	69714	Tfpt
29850	TRPM5	56843	Trpm5
29851	ICOS	54167	Icos
29855	UBN1	170644	Ubn1
29880	ALG5	66248	Alg5
29881	NPC1L1	237636	Npc1l1
29882	ANAPC2	99152	Anapc2
29883	CNOT7	18983	Cnot7
29886	SNX8	231834	Snx8
29887	SNX10	71982	Snx10
29888	STRN4	97387	Strn4
29889	GNL2	230737	Gnl2
29890	RBM15B	109095	Rbm15b
29893	PSMC3IP	19183	Psmc3ip
29894	CPSF1	94230	Cpsf1
29895	MYL11	17907	Mylpf
29896	TRA2A	101214	Tra2a
29899	GPSM2	76123	Gpsm2
29901	SAC3D1	66406	Sac3d1
29902	FAM216A	68948	Fam216a
29903	CCDC106	232821	Ccdc106
29904	EEF2K	13631	Eef2k
29906	ST8SIA5	225742	St8sia5
29907	SNX15	69024	Snx15
29909	GPR171	229323	Gpr171
29911	HOOK2	170833	Hook2
29914	UBIAD1	71707	Ubiad1
29915	HCFC2	67933	Hcfc2
29916	SNX11	74479	Snx11
29919	RMC1	76482	Rmc1
29920	PYCR2	69051	Pycr2
29922	NME7	171567	Nme7
29923	HILPDA	69573	Hilpda
29924	EPN1	13854	Epn1
29925	GMPPB	331026	Gmppb
29926	GMPPA	69080	Gmppa
29927	SEC61A1	53421	Sec61a1
29928	TIMM22	56322	Timm22
29929	ALG6	320438	Alg6
29930	PCDHB1	93872	Pcdhb1
29933	GPR132	56696	Gpr132
29934	SNX12	55988	Snx12
29937	NENF	66208	Nenf
29940	DSE	212898	Dse
29941	PKN3	263803	Pkn3
29942	PURG	75029	Purg
29943	PADI1	18599	Padi1
29944	PNMA3	245468	Pnma3
29945	ANAPC4	52206	Anapc4
29946	SERTAD3	170742	Sertad3
29947	DNMT3L	54427	Dnmt3l
29948	OSGIN1	71839	Osgin1
29949	IL19	329244	Il19
29950	SERTAD1	55942	Sertad1
29951	PDZRN4	239618	Pdzrn4
29952	DPP7	83768	Dpp7
29953	TRHDE	237553	Trhde
29954	POMT2	217734	Pomt2
29956	CERS2	76893	Cers2
29958	DMGDH	74129	Dmgdh
29959	NRBP1	192292	Nrbp1
29960	MRM2	68017	Mrm2
29964	PRICKLE4	381104	Prickle4
29965	CDIP1	66626	Cdip1
29966	STRN3	94186	Strn3
29967	LRP12	239393	Lrp12
29968	PSAT1	107272	Psat1
29969	MDFIC	16543	Mdfic
29974	A1CF	69865	A1cf
29978	UBQLN2	54609	Ubqln2
29979	UBQLN1	56085	Ubqln1
29980	DONSON	60364	Donson
29982	NRBF2	641340	Nrbf2
29984	RHOD	11854	Rhod
29985	SLC39A3	106947	Slc39a3
29986	SLC39A2	214922	Slc39a2
29988	SLC2A8	56017	Slc2a8
29989	OBP2B	383678	Obp2b
29992	PILRA	231805	Pilra
29993	PACSIN1	23969	Pacsin1
29994	BAZ2B	407823	Baz2b
29995	LMCD1	30937	Lmcd1
29997	NOP53	68077	Nop53
29998	BICRA	243842	Bicra
29999	FSCN3	56223	Fscn3
30000	TNPO2	212999	Tnpo2
30001	ERO1A	50527	Ero1a
30008	EFEMP2	58859	Efemp2
30009	TBX21	57765	Tbx21
30010	NXPH1	18231	Nxph1
30011	SH3KBP1	58194	Sh3kbp1
30012	TLX3	27140	Tlx3
30061	SLC40A1	53945	Slc40a1
30062	RAX	19434	Rax
30811	HUNK	26559	Hunk
30812	SOX8	20681	Sox8
30813	VSX1	114889	Vsx1
30814	PLA2G2E	26970	Pla2g2e
30815	ST6GALNAC6	50935	St6galnac6
30818	KCNIP3	56461	Kcnip3
30819	KCNIP2	80906	Kcnip2
30820	KCNIP1	70357	Kcnip1
30827	CXXC1	74322	Cxxc1
30832	ZNF354C	30944	Zfp354c
30833	NT5C	50773	Nt5c
30834	POLR1H	66136	Polr1h
30836	DNTTIP2	99480	Dnttip2
30837	SOCS7	192157	Socs7
30844	EHD4	98878	Ehd4
30845	EHD3	57440	Ehd3
30846	EHD2	259300	Ehd2
30849	PIK3R4	75669	Pik3r4
30850	CDR2L	237988	Cdr2l
30851	TAX1BP3	76281	Tax1bp3
30968	STOML2	66592	Stoml2
43847	KLK14	317653	Klk14
43849	KLK12	69511	Klk12
49854	ZBTB21	114565	Zbtb21
49855	SCAPER	244891	Scaper
49856	WRAP73	59002	Wrap73
49860	CRNN	381457	Crnn
49861	CLDN20	621628	Cldn20
50484	RRM2B	382985	Rrm2b
50485	SMARCAL1	54380	Smarcal1
50486	G0S2	14373	G0s2
50487	PLA2G3	237625	Pla2g3
50488	MINK1	50932	Mink1
50489	CD207	246278	Cd207
50506	DUOX2	214593	Duox2
50507	NOX4	50490	Nox4
50508	NOX3	224480	Nox3
50509	COL5A3	53867	Col5a3
50511	SYCP3	20962	Sycp3
50512	PODXL2	319655	Podxl2
50515	CHST11	58250	Chst11
50604	IL20	58181	Il20
50614	GALNT9	231605	Galnt9
50615	IL21R	60504	Il21r
50617	ATP6V0A4	140494	Atp6v0a4
50618	ITSN2	20403	Itsn2
50619	DEF6	23853	Def6
50624	CUZD1	16433	Cuzd1
50626	ZFTRAF1	54151	Zftraf1
50628	GEMIN4	276919	Gemin4
50632	CALY	68566	Caly
50636	ANO7	404545	Ano7
50640	PNPLA8	67452	Pnpla8
50649	ARHGEF4	226970	Arhgef4
50650	ARHGEF3	71704	Arhgef3
50651	SLC45A1	242773	Slc45a1
50674	NEUROG3	11925	Neurog3
50700	RDH8	235033	Rdh8
50717	DCAF8	98193	Dcaf8
50801	KCNK4	16528	Kcnk4
50804	MYEF2	17876	Myef2
50805	IRX4	50916	Irx4
50807	ASAP1	13196	Asap1
50808	AK3	56248	Ak3
50809	HP1BP3	15441	Hp1bp3
50810	HDGFL3	29877	Hdgfl3
50813	COPS7A	26894	Cops7a
50814	NSDHL	18194	Nsdhl
50831	TAS2R3	574417	Tas2r137
50832	TAS2R4	57253	Tas2r108
50833	TAS2R16	387347	Tas2r118
50834	TAS2R1	57254	Tas2r119
50846	DHH	13363	Dhh
50848	F11R	16456	F11r
50852	TRAT1	77647	Trat1
50853	VILL	22351	Vill
50855	PARD6A	56513	Pard6a
50859	SPOCK3	72902	Spock3
50861	STMN3	20262	Stmn3
50862	RNF141	67150	Rnf141
50863	NTM	235106	Ntm
50865	HEBP1	15199	Hebp1
50937	CDON	57810	Cdon
50939	IMPG2	224224	Impg2
50940	PDE11A	241489	Pde11a
50943	FOXP3	20371	Foxp3
50944	SHANK1	243961	Shank1
50945	TBX22	245572	Tbx22
50964	SOST	74499	Sost
50999	TMED5	73130	Tmed5
51000	SLC35B3	108652	Slc35b3
51001	MTERF3	66410	Mterf3
51002	TPRKB	69786	Tprkb
51003	MED31	67279	Med31
51004	COQ6	217707	Coq6
51005	AMDHD2	245847	Amdhd2
51006	SLC35C2	228875	Slc35c2
51008	ASCC1	69090	Ascc1
51009	DERL2	116891	Derl2
51010	EXOSC3	66362	Exosc3
51012	PRELID3B	66390	Prelid3b
51013	EXOSC1	66583	Exosc1
51014	TMED7	66676	Tmed7
51015	ISOC1	66307	Isoc1
51016	EMC9	85308	Emc9
51018	RRP15	67223	Rrp15
51019	WASHC3	67282	Washc3
51020	HDDC2	69692	Hddc2
51021	MRPS16	66242	Mrps16
51022	GLRX2	69367	Glrx2
51023	MRPS18C	68735	Mrps18c
51024	FIS1	66437	Fis1
51025	PAM16	66449	Pam16
51026	GOLT1B	66964	Golt1b
51027	BOLA1	69168	Bola1
51028	VPS36	70160	Vps36
51029	DESI2	78825	Desi2
51030	TVP23B	67510	Tvp23b
51031	GLOD4	67201	Glod4
51035	UBXN1	225896	Ubxn1
51042	ZNF593	68040	Zfp593
51043	ZBTB7B	22724	Zbtb7b
51046	ST8SIA3	20451	St8sia3
51050	PI15	94227	Pi15
51052	PRLH	623503	Prlh
51053	GMNN	57441	Gmnn
51056	LAP3	66988	Lap3
51057	WDPCP	216560	Wdpcp
51058	ZNF691	195522	Zfp691
51059	FAM135B	70363	Fam135b
51060	TXNDC12	66073	Txndc12
51061	TXNDC11	106200	Txndc11
51062	ATL1	73991	Atl1
51063	CALHM2	72691	Calhm2
51065	RPS27L	67941	Rps27l
51066	SSUH2	243612	Ssu2
51067	YARS2	70120	Yars2
51068	NMD3	97112	Nmd3
51069	MRPL2	27398	Mrpl2
51070	NOSIP	66394	Nosip
51071	DERA	232449	Dera
51072	MEMO1	76890	Memo1
51073	MRPL4	66163	Mrpl4
51074	APIP	56369	Apip
51075	TMX2	66958	Tmx2
51076	CUTC	66388	Cutc
51077	FCF1	73736	Fcf1
51078	THAP4	67026	Thap4
51079	NDUFA13	67184	Ndufa13
51081	MRPS7	50529	Mrps7
51082	POLR1D	20018	Polr1d
51083	GAL	14419	Gal
51084	CRYL1	68631	Cryl1
51085	MLXIPL	58805	Mlxipl
51086	TNNI3K	435766	Tnni3k
51087	YBX2	53422	Ybx2
51088	KLHL5	71778	Klhl5
51090	PLLP	67801	Pllp
51091	SEPSECS	211006	Sepsecs
51092	SIDT2	214597	Sidt2
51093	METTL25B	229503	Mettl25b
51094	ADIPOR1	72674	Adipor1
51095	TRNT1	70047	Trnt1
51096	UTP18	217109	Utp18
51097	SCCPDH	109232	Sccpdh
51098	IFT52	245866	Ift52
51099	ABHD5	67469	Abhd5
51100	SH3GLB1	54673	Sh3glb1
51101	ZC2HC1A	67306	Zc2hc1a
51102	MECR	26922	Mecr
51103	NDUFAF1	69702	Ndufaf1
51104	ABHD17B	226016	Abhd17b
51105	PHF20L1	239510	Phf20l1
51106	TFB1M	224481	Tfb1m
51107	APH1A	226548	Aph1a
51108	METTL9	59052	Mettl9
51109	RDH11	17252	Rdh11
51110	LACTB2	212442	Lactb2
51111	KMT5B	225888	Kmt5b
51112	TRAPPC12	217449	Trappc12
51114	ZDHHC9	208884	Zdhhc9
51115	RMDN1	66302	Rmdn1
51116	MRPS2	118451	Mrps2
51117	COQ4	227683	Coq4
51118	UTP11	67205	Utp11
51119	SBDS	66711	Sbds
51122	COMMD2	52245	Commd2
51123	ZNF706	68036	Zfp706
51124	IER3IP1	66191	Ier3ip1
51125	GOLGA7	57437	Golga7
51126	NAA20	67877	Naa20
51127	TRIM17	56631	Trim17
51128	SAR1B	66397	Sar1b
51129	ANGPTL4	57875	Angptl4
51130	ASB3	65257	Asb3
51132	RLIM	19820	Rlim
51133	KCTD3	226823	Kctd3
51134	CEP83	77048	Cep83
51135	IRAK4	266632	Irak4
51136	RNFT1	76892	Rnft1
51138	COPS4	26891	Cops4
51141	INSIG2	72999	Insig2
51142	CHCHD2	14004	Chchd2
51143	DYNC1LI1	235661	Dync1li1
51144	HSD17B12	56348	Hsd17b12
51146	A4GNT	333424	A4gnt
51147	ING4	28019	Ing4
51148	CERCAM	99151	Cercam
51149	MRNIP	68067	Mrnip
51150	SDF4	20318	Sdf4
51151	SLC45A2	22293	Slc45a2
51154	MRTO4	69902	Mrto4
51155	JPT1	15374	Jpt1
51156	SERPINA10	217847	Serpina10
51160	VPS28	66914	Vps28
51161	C3orf18	235599	6430571L13Rik
51162	EGFL7	353156	Egfl7
51163	DBR1	83703	Dbr1
51164	DCTN4	67665	Dctn4
51166	AADAT	23923	Aadat
51168	MYO15A	17910	Myo15a
51170	HSD17B11	114664	Hsd17b11
51171	HSD17B14	66065	Hsd17b14
51172	NAGPA	27426	Nagpa
51174	TUBD1	56427	Tubd1
51175	TUBE1	71924	Tube1
51176	LEF1	16842	Lef1
51177	PLEKHO1	67220	Plekho1
51179	HAO2	56185	Hao2
51181	DCXR	67880	Dcxr
51182	HSPA14	50497	Hspa14
51184	GPN3	68080	Gpn3
51185	CRBN	58799	Crbn
51186	TCEAL9	22381	Tceal9
51187	RSL24D1	225215	Rsl24d1
51188	SS18L2	26901	Ss18l2
51193	ZNF639	67778	Zfp639
51194	IPO11	76582	Ipo11
51195	RAPGEFL1	268480	Rapgefl1
51196	PLCE1	74055	Plce1
51199	NIN	18080	Nin
51200	CPA4	71791	Cpa4
51201	ZDHHC2	70546	Zdhhc2
51202	DDX47	67755	Ddx47
51203	NUSAP1	108907	Nusap1
51204	TACO1	70207	Taco1
51205	ACP6	66659	Acp6
51206	GP6	243816	Gp6
51207	DUSP13B	27389	Dusp13b
51208	CLDN18	56492	Cldn18
51209	RAB9B	319642	Rab9b
51214	IGF2-AS	111975	Igf2os
51218	GLRX5	73046	Glrx5
51222	ZNF219	69890	Zfp219
51225	ABI3	66610	Abi3
51226	COPZ2	56358	Copz2
51227	PIGP	56176	Pigp
51228	GLTP	56356	Gltp
51230	PHF20	228829	Phf20
51231	VRK3	101568	Vrk3
51232	CRIM1	50766	Crim1
51234	EMC4	68032	Emc4
51236	HGH1	59053	Hgh1
51237	MZB1	69816	Mzb1
51239	ANKRD39	109346	Ankrd39
51241	COX16	66272	Cox16
51244	CCDC174	232236	Ccdc174
51246	SHISA5	66940	Shisa5
51247	PAIP2	67869	Paip2
51248	PDZD11	72621	Pdzd11
51249	TMEM69	230657	Tmem69
51250	MTRES1	67851	Mtres1
51251	NT5C3A	107569	Nt5c3
51252	FAM178B	381337	Fam178b
51253	MRPL37	56280	Mrpl37
51255	RNF181	66510	Rnf181
51256	TBC1D7	67046	Tbc1d7
51257	MARCHF2	224703	Marchf2
51258	MRPL51	66493	Mrpl51
51259	TMEM216	68642	Tmem216
51260	PBDC1	67683	Pbdc1
51263	MRPL30	107734	Mrpl30
51264	MRPL27	94064	Mrpl27
51265	CDKL3	213084	Cdkl3
51266	CLEC1B	56760	Clec1b
51267	CLEC1A	243653	Clec1a
51268	PIPOX	19193	Pipox
51271	UBAP1	67123	Ubap1
51272	BET1L	54399	Bet1l
51274	KLF3	16599	Klf3
51277	DNAJC27	217378	Dnajc27
51278	IER5	15939	Ier5
51279	C1RL	232371	C1rl
51280	GOLM1	105348	Golm1
51281	ANKMY1	241158	Ankmy1
51282	SCAND1	19018	Scand1
51283	BFAR	67118	Bfar
51284	TLR7	170743	Tlr7
51285	RASL12	70784	Rasl12
51286	CEND1	57754	Cend1
51287	COA4	68185	Coa4
51289	RXFP3	239336	Rxfp3
51290	ERGIC2	67456	Ergic2
51291	GMIP	78816	Gmip
51292	GMPR2	105446	Gmpr2
51293	CD320	54219	Cd320
51294	PCDH12	53601	Pcdh12
51295	ECSIT	26940	Ecsit
51296	SLC15A3	65221	Slc15a3
51297	BPIFA1	18843	Bpifa1
51298	SPMAP2	21830	Spmap2
51299	NRN1	68404	Nrn1
51300	TIMMDC1	76916	Timmdc1
51301	GCNT4	218476	Gcnt4
51302	CYP39A1	56050	Cyp39a1
51303	FKBP11	66120	Fkbp11
51304	ZDHHC3	69035	Zdhhc3
51305	KCNK9	223604	Kcnk9
51306	FAM13B	225358	Fam13b
51307	FAM53C	66306	Fam53c
51308	REEP2	225362	Reep2
51309	ARMCX1	78248	Armcx1
51310	SLC22A17	59049	Slc22a17
51311	TLR8	170744	Tlr8
51312	SLC25A37	67712	Slc25a37
51313	GASK1B	68659	Gask1b
51314	NME8	73412	Nme8
51315	KRCC1	57896	Krcc1
51316	PLAC8	231507	Plac8
51317	PHF21A	192285	Phf21a
51318	MRPL35	66223	Mrpl35
51319	RSRC1	66880	Rsrc1
51320	MEX3C	240396	Mex3c
51321	AMZ2	13929	Amz2
51322	WAC	225131	Wac
51324	SPG21	27965	Spg21
51327	AHSP	170812	Ahsp
51329	ARL6IP4	65105	Arl6ip4
51330	TNFRSF12A	27279	Tnfrsf12a
51332	SPTBN5	640524	Sptbn5
51333	ZNF771	244216	Zfp771
51334	PRR16	71373	Prr16
51335	NGRN	83485	Ngrn
51337	THEM6	223626	Them6
51338	MS4A4A	666907	Ms4a4a
51339	DACT1	59036	Dact1
51340	CRNKL1	66877	Crnkl1
51341	ZBTB7A	16969	Zbtb7a
51343	FZR1	56371	Fzr1
51347	TAOK3	330177	Taok3
51352	WT1-AS	329480	Wt1os
51360	MBTPS2	270669	Mbtps2
51361	HOOK1	77963	Hook1
51362	CDC40	71713	Cdc40
51363	CHST15	77590	Chst15
51364	ZMYND10	114602	Zmynd10
51365	PLA1A	85031	Pla1a
51366	UBR5	70790	Ubr5
51367	POP5	117109	Pop5
51368	TEX264	21767	Tex264
51371	POMP	66537	Pomp
51372	TMA7	66167	Tma7
51373	MRPS17	66258	Mrps17
51374	ATRAID	381629	Atraid
51375	SNX7	76561	Snx7
51377	UCHL5	56207	Uchl5
51378	ANGPT4	11602	Angpt4
51379	CRLF3	54394	Crlf3
51380	CSAD	246277	Csad
51382	ATP6V1D	73834	Atp6v1d
51384	WNT16	93735	Wnt16
51386	EIF3L	223691	Eif3l
51388	NIP7	66164	Nip7
51389	RWDD1	66521	Rwdd1
51390	AIG1	66253	Aig1
51393	TRPV2	22368	Trpv2
51397	COMMD10	69456	Commd10
51398	WDR83OS	414077	Wdr83os
51399	TRAPPC4	60409	Trappc4
51400	PPME1	72590	Ppme1
51406	NOL7	70078	Nol7
51409	HEMK1	69536	Hemk1
51411	BIN2	668218	Bin2
51412	ACTL6B	83766	Actl6b
51421	AMOTL2	56332	Amotl2
51422	PRKAG2	108099	Prkag2
51426	POLK	27015	Polk
51428	DDX41	72935	Ddx41
51429	SNX9	66616	Snx9
51430	SUCO	226551	Suco
51433	ANAPC5	59008	Anapc5
51434	ANAPC7	56317	Anapc7
51435	SCARA3	219151	Scara3
51439	FAM8A1	97863	Fam8a1
51440	HPCAL4	170638	Hpcal4
51441	YTHDF2	213541	Ythdf2
51442	VGLL1	170828	Vgll1
51444	RNF138	56515	Rnf138
51447	IP6K2	76500	Ip6k2
51449	PCYOX1	66881	Pcyox1
51450	PRRX2	20204	Prrx2
51451	LCMT1	30949	Lcmt1
51454	GULP1	70676	Gulp1
51455	REV1	56210	Rev1
51458	RHCG	56315	Rhcg
51460	SFMBT1	54650	Sfmbt1
51465	UBE2J1	56228	Ube2j1
51466	EVL	14026	Evl
51473	DCDC2	195208	Dcdc2a
51474	LIMA1	65970	Lima1
51475	CABP2	29866	Cabp2
51477	ISYNA1	71780	Isyna1
51478	HSD17B7	15490	Hsd17b7
51479	ANKFY1	11736	Ankfy1
51490	SPOUT1	227695	Spout1
51491	NOP16	28126	Nop16
51493	RTCB	28088	Rtcb
51495	HACD3	57874	Hacd3
51496	CTDSPL2	329506	Ctdspl2
51497	NELFCD	57314	Nelfcd
51499	TRIAP1	69076	Triap1
51501	HIKESHI	67669	Hikeshi
51503	CWC15	66070	Cwc15
51504	TRMT112	67674	Trmt112
51506	UFC1	66155	Ufc1
51507	RTF2	66404	Rtf2
51510	CHMP5	76959	Chmp5
51512	GTSE1	29870	Gtse1
51514	DTL	76843	Dtl
51517	NCKIPSD	80987	Nckipsd
51520	LARS1	107045	Lars1
51523	CXXC5	67393	Cxxc5
51524	TMEM138	72982	Tmem138
51526	OSER1	66680	Oser1
51527	GSKIP	66787	Gskip
51528	JKAMP	104771	Jkamp
51529	ANAPC11	66156	Anapc11
51530	ZC3HC1	232679	Zc3hc1
51531	TRMO	74753	Trmo
51533	PHF7	71838	Phf7
51534	VTA1	66201	Vta1
51535	PPHLN1	223828	Pphln1
51537	MTFP1	67900	Mtfp1
51538	ZCCHC17	619605	Zcchc17
51540	SCLY	50880	Scly
51542	VPS54	245944	Vps54
51547	SIRT7	209011	Sirt7
51548	SIRT6	50721	Sirt6
51550	CINP	67236	Cinp
51552	RAB14	68365	Rab14
51554	ACKR4	252837	Ackr4
51555	PEX5L	58869	Pex5l
51557	LGSN	266744	Lgsn
51559	NT5DC3	103466	Nt5dc3
51560	RAB6B	270192	Rab6b
51561	IL23A	83430	Il23a
51562	MBIP	217588	Mbip
51564	HDAC7	56233	Hdac7
51566	ARMCX3	71703	Armcx3
51567	TDP2	56196	Tdp2
51569	UFM1	67890	Ufm1
51571	CYRIB	223601	Cyrib
51573	GDE1	56209	Gde1
51574	LARP7	28036	Larp7
51575	ESF1	66580	Esf1
51582	AZIN1	54375	Azin1
51585	PCF11	74737	Pcf11
51586	MED15	94112	Med15
51588	PIAS4	59004	Pias4
51592	TRIM33	94093	Trim33
51593	SRRT	83701	Srrt
51594	NBAS	71169	Nbas
51596	CUTA	67675	Cuta
51599	LSR	54135	Lsr
51601	LIPT1	623661	Lipt1
51602	NOP58	55989	Nop58
51603	METTL13	71449	Mettl13
51604	PIGT	78928	Pigt
51605	TRMT6	66926	Trmt6
51606	ATP6V1H	108664	Atp6v1h
51608	GET4	67604	Get4
51611	DPH5	69740	Dph5
51614	ERGIC3	66366	Ergic3
51616	TAF9B	407786	Taf9b
51617	NSG2	18197	Nsg2
51621	KLF13	50794	Klf13
51622	CCZ1	231874	Ccz1
51626	DYNC2LI1	213575	Dync2li1
51629	SLC25A39	68066	Slc25a39
51631	LUC7L2	192196	Luc7l2
51633	OTUD6B	72201	Otud6b
51634	RBMX2	209003	Rbmx2
51635	DHRS7	66375	Dhrs7
51637	RTRAF	68045	Rtraf
51639	SF3B6	66055	Sf3b6
51642	MRPL48	52443	Mrpl48
51643	TMBIM4	68212	Tmbim4
51645	PPIL1	68816	Ppil1
51646	YPEL5	383295	Ypel5
51647	CIAO2B	68523	Ciao2b
51649	MRPS23	64656	Mrps23
51650	MRPS33	14548	Mrps33
51651	PTRH2	217057	Ptrh2
51652	CHMP3	66700	Chmp3
51654	CDK5RAP1	66971	Cdk5rap1
51655	RASD1	19416	Rasd1
51657	STYXL1	76571	Styxl1
51659	GINS2	272551	Gins2
51660	MPC1	55951	Mpc1
51661	FKBP7	14231	Fkbp7
51663	ZFR	22763	Zfr
51665	ASB1	65247	Asb1
51666	ASB4	65255	Asb4
51667	NUB1	53312	Nub1
51668	IFT25	72938	Ift25
51669	SARAF	67887	Saraf
51673	TPPP3	67971	Tppp3
51676	ASB2	65256	Asb2
51678	PALS2	56524	Pals2
51684	SUFU	24069	Sufu
51686	OAZ3	53814	Oaz3
51690	LSM7	66094	Lsm7
51691	LSM8	76522	Lsm8
51692	CPSF3	54451	Cpsf3
51693	TRAPPC2L	59005	Trappc2l
51696	HECA	380629	Heca
51699	VPS29	56433	Vps29
51700	CYB5R2	320635	Cyb5r2
51701	NLK	18099	Nlk
51702	PADI3	18601	Padi3
51703	ACSL5	433256	Acsl5
51704	GPRC5B	64297	Gprc5b
51705	EMCN	59308	Emcn
51706	CYB5R1	72017	Cyb5r1
51714	SELENOT	69227	Selenot
51715	RAB23	19335	Rab23
51719	CAB39	12283	Cab39
51720	UIMC1	20184	Uimc1
51725	FBXO40	207215	Fbxo40
51726	DNAJB11	67838	Dnajb11
51727	CMPK1	66588	Cmpk1
51728	POLR3K	67005	Polr3k
51729	WBP11	60321	Wbp11
51733	UPB1	103149	Upb1
51734	MSRB1	27361	Msrb1
51735	RAPGEF6	192786	Rapgef6
51738	GHRL	58991	Ghrl
51741	WWOX	80707	Wwox
51742	ARID4B	94246	Arid4b
51744	CD244	18106	Cd244a
51747	LUC7L3	67684	Luc7l3
51750	RTEL1	269400	Rtel1
51751	HIGD1B	75689	Higd1b
51752	ERAP1	80898	Erap1
51754	TMEM8B	242409	Tmem8b
51755	CDK12	69131	Cdk12
51759	C9orf78	227707	BC005624
51760	SYT17	110058	Syt17
51761	ATP8A2	50769	Atp8a2
51762	RAB8B	235442	Rab8b
51763	INPP5K	19062	Inpp5k
51764	GNG13	64337	Gng13
51765	STK26	70415	Stk26
51768	TM7SF3	67623	Tm7sf3
51773	RSF1	233532	Rsf1
51776	MAP3K20	65964	Map3k20
51778	MYOZ2	59006	Myoz2
51780	KDM3B	277250	Kdm3b
51802	ASIC5	58170	Asic5
51804	SIX4	20474	Six4
51805	COQ3	230027	Coq3
51807	TUBA8	53857	Tuba8
51808	PHAX	56698	Phax
51809	GALNT7	108150	Galnt7
53335	BCL11A	14025	Bcl11a
53336	CPXCR1	382239	Cpxcr1
53339	BTBD1	83962	Btbd1
53340	SPA17	20686	Spa17
53342	IL17D	239114	Il17d
53343	NUDT9	74167	Nudt9
53344	CHIC1	12212	Chic1
53345	TM6SF2	107770	Tm6sf2
53346	TM6SF1	107769	Tm6sf1
53347	UBASH3A	328795	Ubash3a
53349	ZFYVE1	217695	Zfyve1
53353	LRP1B	94217	Lrp1b
53354	PANK1	75735	Pank1
53358	SHC3	20418	Shc3
53371	NUP54	269113	Nup54
53373	TPCN1	252972	Tpcn1
53405	CLIC5	224796	Clic5
53407	STX18	71116	Stx18
53615	MBD3	17192	Mbd3
53616	ADAM22	11496	Adam22
53630	BCO1	63857	Bco1
53632	PRKAG3	241113	Prkag3
53635	PTOV1	84113	Ptov1
53637	S1PR5	94226	S1pr5
53820	RIPPLY3	170765	Ripply3
53822	FXYD7	57780	Fxyd7
53826	FXYD6	59095	Fxyd6
53827	FXYD5	18301	Fxyd5
53828	FXYD4	108017	Fxyd4
53829	P2RY13	74191	P2ry13
53831	GPR84	80910	Gpr84
53832	IL20RA	237313	Il20ra
53833	IL20RB	213208	Il20rb
53834	FGFRL1	116701	Fgfrl1
53836	GPR87	84111	Gpr87
53838	C11orf24	72056	1810055G02Rik
53841	CDHR5	72040	Cdhr5
53904	MYO3A	667663	Myo3a
53905	DUOX1	99439	Duox1
53916	RAB4B	19342	Rab4b
53917	RAB24	19336	Rab24
53918	PELO	105083	Pelo
53919	SLCO1C1	58807	Slco1c1
53938	PPIL3	70225	Ppil3
53940	FTHL17	71996	Fthl17a
53942	CNTN5	244682	Cntn5
53944	CSNK1G1	214897	Csnk1g1
53947	A4GALT	239559	A4galt
53981	CPSF2	51786	Cpsf2
54014	BRWD1	93871	Brwd1
54020	SLC37A1	224674	Slc37a1
54033	RBM11	224344	Rbm11
54039	PCBP3	59093	Pcbp3
54058	C21orf58	76964	2610028H24Rik
54059	YBEY	216119	Ybey
54065	SMIM11	68936	Smim11
54069	MIS18A	66578	Mis18a
54084	TSPEAR	252974	Tspear
54093	SETD4	224440	Setd4
54097	FAM3B	52793	Fam3b
54101	RIPK4	72388	Ripk4
54102	CLIC6	209195	Clic6
54103	GSAP	212167	Gsap
54106	TLR9	81897	Tlr9
54107	POLE3	59001	Pole3
54108	CHRAC1	93696	Chrac1
54112	GPR88	64378	Gpr88
54148	MRPL39	27393	Mrpl39
54149	C21orf91	67102	D16Ertd472e
54165	DCUN1D1	114893	Dcun1d1
54187	NANS	94181	Nans
54205	CYCS	13063	Cycs
54206	ERRFI1	74155	Errfi1
54207	KCNK10	72258	Kcnk10
54209	TREM2	83433	Trem2
54210	TREM1	58217	Trem1
54212	SNTG1	71096	Sntg1
54221	SNTG2	268534	Sntg2
54328	GPR173	70771	Gpr173
54329	GPR85	64450	Gpr85
54331	GNG2	14702	Gng2
